anno;cantone;CPA_2_1_descr;misura;statistica;valore
2016;Svizzera;65 Servizi connessi alle assicurazioni, alle riassicurazioni e ai fondi pensione, escluse le assicurazioni sociali obbligatorie;Tot_congiunturale_in_fr.;esportazioni;0
2016;Svizzera;65 Servizi connessi alle assicurazioni, alle riassicurazioni e ai fondi pensione, escluse le assicurazioni sociali obbligatorie;Tot_congiunturale_in_fr.;importazioni;0
2016;Svizzera;65 Servizi connessi alle assicurazioni, alle riassicurazioni e ai fondi pensione, escluse le assicurazioni sociali obbligatorie;Tot_complessivo_in_fr.;esportazioni;0
2016;Svizzera;65 Servizi connessi alle assicurazioni, alle riassicurazioni e ai fondi pensione, escluse le assicurazioni sociali obbligatorie;Tot_complessivo_in_fr.;importazioni;0
2016;Svizzera;66 Servizi ausiliari dei servizi finanziari e dei servizi assicurativi;Tot_congiunturale_in_fr.;esportazioni;0
2016;Svizzera;66 Servizi ausiliari dei servizi finanziari e dei servizi assicurativi;Tot_congiunturale_in_fr.;importazioni;0
2016;Svizzera;66 Servizi ausiliari dei servizi finanziari e dei servizi assicurativi;Tot_complessivo_in_fr.;esportazioni;0
2016;Svizzera;66 Servizi ausiliari dei servizi finanziari e dei servizi assicurativi;Tot_complessivo_in_fr.;importazioni;0
2016;Svizzera;68 Servizi immobiliari;Tot_congiunturale_in_fr.;esportazioni;0
2016;Svizzera;68 Servizi immobiliari;Tot_congiunturale_in_fr.;importazioni;0
2016;Svizzera;68 Servizi immobiliari;Tot_complessivo_in_fr.;esportazioni;0
2016;Svizzera;68 Servizi immobiliari;Tot_complessivo_in_fr.;importazioni;0
2016;Svizzera;69 Servizi legali e contabilità;Tot_congiunturale_in_fr.;esportazioni;0
2016;Svizzera;69 Servizi legali e contabilità;Tot_congiunturale_in_fr.;importazioni;0
2016;Svizzera;69 Servizi legali e contabilità;Tot_complessivo_in_fr.;esportazioni;0
2016;Svizzera;69 Servizi legali e contabilità;Tot_complessivo_in_fr.;importazioni;0
2016;Svizzera;"70 Servizi di sedi sociali; servizi di consulenza in materia amministrativo-gestionale";Tot_congiunturale_in_fr.;esportazioni;0
2016;Svizzera;"70 Servizi di sedi sociali; servizi di consulenza in materia amministrativo-gestionale";Tot_congiunturale_in_fr.;importazioni;0
2016;Svizzera;"70 Servizi di sedi sociali; servizi di consulenza in materia amministrativo-gestionale";Tot_complessivo_in_fr.;esportazioni;0
2016;Svizzera;"70 Servizi di sedi sociali; servizi di consulenza in materia amministrativo-gestionale";Tot_complessivo_in_fr.;importazioni;0
2016;Svizzera;"71 Servizi in materia di architettura e di ingegneria; servizi di sperimentazione e di analisi tecnica";Tot_congiunturale_in_fr.;esportazioni;4487
2016;Svizzera;"71 Servizi in materia di architettura e di ingegneria; servizi di sperimentazione e di analisi tecnica";Tot_congiunturale_in_fr.;importazioni;1899
2016;Svizzera;"71 Servizi in materia di architettura e di ingegneria; servizi di sperimentazione e di analisi tecnica";Tot_complessivo_in_fr.;esportazioni;4487
2016;Svizzera;"71 Servizi in materia di architettura e di ingegneria; servizi di sperimentazione e di analisi tecnica";Tot_complessivo_in_fr.;importazioni;1899
2016;Svizzera;72 Servizi di ricerca e sviluppo scientifici;Tot_congiunturale_in_fr.;esportazioni;0
2016;Svizzera;72 Servizi di ricerca e sviluppo scientifici;Tot_congiunturale_in_fr.;importazioni;0
2016;Svizzera;72 Servizi di ricerca e sviluppo scientifici;Tot_complessivo_in_fr.;esportazioni;0
2016;Svizzera;72 Servizi di ricerca e sviluppo scientifici;Tot_complessivo_in_fr.;importazioni;0
2016;Svizzera;73 Servizi di pubblicità e studi di mercato;Tot_congiunturale_in_fr.;esportazioni;0
2016;Svizzera;73 Servizi di pubblicità e studi di mercato;Tot_congiunturale_in_fr.;importazioni;0
2016;Svizzera;73 Servizi di pubblicità e studi di mercato;Tot_complessivo_in_fr.;esportazioni;0
2016;Svizzera;73 Servizi di pubblicità e studi di mercato;Tot_complessivo_in_fr.;importazioni;0
2016;Svizzera;74 Altri servizi professionali, scientifici e tecnici;Tot_congiunturale_in_fr.;esportazioni;3173649.01
2016;Svizzera;74 Altri servizi professionali, scientifici e tecnici;Tot_congiunturale_in_fr.;importazioni;4101532.01
2016;Svizzera;74 Altri servizi professionali, scientifici e tecnici;Tot_complessivo_in_fr.;esportazioni;3173649.01
2016;Svizzera;74 Altri servizi professionali, scientifici e tecnici;Tot_complessivo_in_fr.;importazioni;4101532.01
2016;Svizzera;75 Servizi veterinari;Tot_congiunturale_in_fr.;esportazioni;0
2016;Svizzera;75 Servizi veterinari;Tot_congiunturale_in_fr.;importazioni;0
2016;Svizzera;75 Servizi veterinari;Tot_complessivo_in_fr.;esportazioni;0
2016;Svizzera;75 Servizi veterinari;Tot_complessivo_in_fr.;importazioni;0
2016;Svizzera;77 Servizi di locazione e leasing;Tot_congiunturale_in_fr.;esportazioni;0
2016;Svizzera;77 Servizi di locazione e leasing;Tot_congiunturale_in_fr.;importazioni;0
2016;Svizzera;77 Servizi di locazione e leasing;Tot_complessivo_in_fr.;esportazioni;0
2016;Svizzera;77 Servizi di locazione e leasing;Tot_complessivo_in_fr.;importazioni;0
2016;Svizzera;78 Servizi del lavoro;Tot_congiunturale_in_fr.;esportazioni;0
2016;Svizzera;78 Servizi del lavoro;Tot_congiunturale_in_fr.;importazioni;0
2016;Svizzera;78 Servizi del lavoro;Tot_complessivo_in_fr.;esportazioni;0
2016;Svizzera;78 Servizi del lavoro;Tot_complessivo_in_fr.;importazioni;0
2016;Svizzera;79 Servizi delle agenzie di viaggio, degli operatori turistici ed altri servizi di prenotazione e servizi connessi;Tot_congiunturale_in_fr.;esportazioni;0
2016;Svizzera;79 Servizi delle agenzie di viaggio, degli operatori turistici ed altri servizi di prenotazione e servizi connessi;Tot_congiunturale_in_fr.;importazioni;0
2016;Svizzera;79 Servizi delle agenzie di viaggio, degli operatori turistici ed altri servizi di prenotazione e servizi connessi;Tot_complessivo_in_fr.;esportazioni;0
2016;Svizzera;79 Servizi delle agenzie di viaggio, degli operatori turistici ed altri servizi di prenotazione e servizi connessi;Tot_complessivo_in_fr.;importazioni;0
2016;Svizzera;80 Servizi investigativi e di vigilanza;Tot_congiunturale_in_fr.;esportazioni;0
2016;Svizzera;80 Servizi investigativi e di vigilanza;Tot_congiunturale_in_fr.;importazioni;0
2016;Svizzera;80 Servizi investigativi e di vigilanza;Tot_complessivo_in_fr.;esportazioni;0
2016;Svizzera;80 Servizi investigativi e di vigilanza;Tot_complessivo_in_fr.;importazioni;0
2016;Svizzera;81 Servizi di manutenzione degli edifici e del paesaggio;Tot_congiunturale_in_fr.;esportazioni;0
2016;Svizzera;81 Servizi di manutenzione degli edifici e del paesaggio;Tot_congiunturale_in_fr.;importazioni;0
2016;Svizzera;81 Servizi di manutenzione degli edifici e del paesaggio;Tot_complessivo_in_fr.;esportazioni;0
2016;Svizzera;81 Servizi di manutenzione degli edifici e del paesaggio;Tot_complessivo_in_fr.;importazioni;0
2016;Svizzera;82 Servizi amministrativi e di sostegno per le funzioni d'ufficio ed altri servizi di sostegno alle imprese;Tot_congiunturale_in_fr.;esportazioni;0
2016;Svizzera;82 Servizi amministrativi e di sostegno per le funzioni d'ufficio ed altri servizi di sostegno alle imprese;Tot_congiunturale_in_fr.;importazioni;0
2016;Svizzera;82 Servizi amministrativi e di sostegno per le funzioni d'ufficio ed altri servizi di sostegno alle imprese;Tot_complessivo_in_fr.;esportazioni;0
2016;Svizzera;82 Servizi amministrativi e di sostegno per le funzioni d'ufficio ed altri servizi di sostegno alle imprese;Tot_complessivo_in_fr.;importazioni;0
2016;Svizzera;"84 Servizi di pubblica amministrazione e difesa; servizi di assicurazione sociale obbligatoria";Tot_congiunturale_in_fr.;esportazioni;0
2016;Svizzera;"84 Servizi di pubblica amministrazione e difesa; servizi di assicurazione sociale obbligatoria";Tot_congiunturale_in_fr.;importazioni;0
2016;Svizzera;"84 Servizi di pubblica amministrazione e difesa; servizi di assicurazione sociale obbligatoria";Tot_complessivo_in_fr.;esportazioni;0
2016;Svizzera;"84 Servizi di pubblica amministrazione e difesa; servizi di assicurazione sociale obbligatoria";Tot_complessivo_in_fr.;importazioni;0
2016;Svizzera;85 Servizi di istruzione;Tot_congiunturale_in_fr.;esportazioni;0
2016;Svizzera;85 Servizi di istruzione;Tot_congiunturale_in_fr.;importazioni;0
2016;Svizzera;85 Servizi di istruzione;Tot_complessivo_in_fr.;esportazioni;0
2016;Svizzera;85 Servizi di istruzione;Tot_complessivo_in_fr.;importazioni;0
2016;Svizzera;86 Servizi sanitari;Tot_congiunturale_in_fr.;esportazioni;0
2016;Svizzera;86 Servizi sanitari;Tot_congiunturale_in_fr.;importazioni;0
2016;Svizzera;86 Servizi sanitari;Tot_complessivo_in_fr.;esportazioni;0
2016;Svizzera;86 Servizi sanitari;Tot_complessivo_in_fr.;importazioni;0
2016;Svizzera;87 Servizi di assistenza residenziale;Tot_congiunturale_in_fr.;esportazioni;0
2016;Svizzera;87 Servizi di assistenza residenziale;Tot_congiunturale_in_fr.;importazioni;0
2016;Svizzera;87 Servizi di assistenza residenziale;Tot_complessivo_in_fr.;esportazioni;0
2016;Svizzera;87 Servizi di assistenza residenziale;Tot_complessivo_in_fr.;importazioni;0
2016;Svizzera;88 Servizi di assistenza sociale non residenziale;Tot_congiunturale_in_fr.;esportazioni;0
2016;Svizzera;88 Servizi di assistenza sociale non residenziale;Tot_congiunturale_in_fr.;importazioni;0
2016;Svizzera;88 Servizi di assistenza sociale non residenziale;Tot_complessivo_in_fr.;esportazioni;0
2016;Svizzera;88 Servizi di assistenza sociale non residenziale;Tot_complessivo_in_fr.;importazioni;0
2016;Svizzera;90 Servizi creativi, artistici e d'intrattenimento;Tot_congiunturale_in_fr.;esportazioni;0
2016;Svizzera;90 Servizi creativi, artistici e d'intrattenimento;Tot_congiunturale_in_fr.;importazioni;0
2016;Svizzera;90 Servizi creativi, artistici e d'intrattenimento;Tot_complessivo_in_fr.;esportazioni;1666570651.96
2016;Svizzera;90 Servizi creativi, artistici e d'intrattenimento;Tot_complessivo_in_fr.;importazioni;1928249011.1
2016;Svizzera;91 Servizi di biblioteche, archivi, musei ed altri servizi culturali;Tot_congiunturale_in_fr.;esportazioni;0
2016;Svizzera;91 Servizi di biblioteche, archivi, musei ed altri servizi culturali;Tot_congiunturale_in_fr.;importazioni;0
2016;Svizzera;91 Servizi di biblioteche, archivi, musei ed altri servizi culturali;Tot_complessivo_in_fr.;esportazioni;307761175.92
2016;Svizzera;91 Servizi di biblioteche, archivi, musei ed altri servizi culturali;Tot_complessivo_in_fr.;importazioni;308716761.08
2016;Svizzera;92 Servizi riguardanti il gioco d'azzardo;Tot_congiunturale_in_fr.;esportazioni;0
2016;Svizzera;92 Servizi riguardanti il gioco d'azzardo;Tot_congiunturale_in_fr.;importazioni;0
2016;Svizzera;92 Servizi riguardanti il gioco d'azzardo;Tot_complessivo_in_fr.;esportazioni;0
2016;Svizzera;92 Servizi riguardanti il gioco d'azzardo;Tot_complessivo_in_fr.;importazioni;0
2016;Svizzera;93 Servizi sportivi e di intrattenimento e divertimento;Tot_congiunturale_in_fr.;esportazioni;0
2016;Svizzera;93 Servizi sportivi e di intrattenimento e divertimento;Tot_congiunturale_in_fr.;importazioni;0
2016;Svizzera;93 Servizi sportivi e di intrattenimento e divertimento;Tot_complessivo_in_fr.;esportazioni;0
2016;Svizzera;93 Servizi sportivi e di intrattenimento e divertimento;Tot_complessivo_in_fr.;importazioni;0
2016;Svizzera;94 Servizi forniti da organizzazioni associative;Tot_congiunturale_in_fr.;esportazioni;0
2016;Svizzera;94 Servizi forniti da organizzazioni associative;Tot_congiunturale_in_fr.;importazioni;0
2016;Svizzera;94 Servizi forniti da organizzazioni associative;Tot_complessivo_in_fr.;esportazioni;0
2016;Svizzera;94 Servizi forniti da organizzazioni associative;Tot_complessivo_in_fr.;importazioni;0
2016;Svizzera;95 Servizi di riparazione di elaboratori elettronici e di beni per uso personale e domestico;Tot_congiunturale_in_fr.;esportazioni;0
2016;Svizzera;95 Servizi di riparazione di elaboratori elettronici e di beni per uso personale e domestico;Tot_congiunturale_in_fr.;importazioni;0
2016;Svizzera;95 Servizi di riparazione di elaboratori elettronici e di beni per uso personale e domestico;Tot_complessivo_in_fr.;esportazioni;0
2016;Svizzera;95 Servizi di riparazione di elaboratori elettronici e di beni per uso personale e domestico;Tot_complessivo_in_fr.;importazioni;0
2016;Svizzera;96 Altri servizi personali;Tot_congiunturale_in_fr.;esportazioni;3332
2016;Svizzera;96 Altri servizi personali;Tot_congiunturale_in_fr.;importazioni;77302.02
2016;Svizzera;96 Altri servizi personali;Tot_complessivo_in_fr.;esportazioni;3332
2016;Svizzera;96 Altri servizi personali;Tot_complessivo_in_fr.;importazioni;77302.02
2016;Svizzera;97 Servizi di datore di lavoro per personale domestico svolti da famiglie e convivenze;Tot_congiunturale_in_fr.;esportazioni;0
2016;Svizzera;97 Servizi di datore di lavoro per personale domestico svolti da famiglie e convivenze;Tot_congiunturale_in_fr.;importazioni;0
2016;Svizzera;97 Servizi di datore di lavoro per personale domestico svolti da famiglie e convivenze;Tot_complessivo_in_fr.;esportazioni;0
2016;Svizzera;97 Servizi di datore di lavoro per personale domestico svolti da famiglie e convivenze;Tot_complessivo_in_fr.;importazioni;0
2016;Svizzera;98 Produzione di beni e servizi per uso proprio da parte di famiglie e convivenze;Tot_congiunturale_in_fr.;esportazioni;0
2016;Svizzera;98 Produzione di beni e servizi per uso proprio da parte di famiglie e convivenze;Tot_congiunturale_in_fr.;importazioni;0
2016;Svizzera;98 Produzione di beni e servizi per uso proprio da parte di famiglie e convivenze;Tot_complessivo_in_fr.;esportazioni;0
2016;Svizzera;98 Produzione di beni e servizi per uso proprio da parte di famiglie e convivenze;Tot_complessivo_in_fr.;importazioni;0
2016;Svizzera;99 Servizi forniti da organizzazioni ed organismi extraterritoriali;Tot_congiunturale_in_fr.;esportazioni;0
2016;Svizzera;99 Servizi forniti da organizzazioni ed organismi extraterritoriali;Tot_congiunturale_in_fr.;importazioni;0
2016;Svizzera;99 Servizi forniti da organizzazioni ed organismi extraterritoriali;Tot_complessivo_in_fr.;esportazioni;0
2016;Svizzera;99 Servizi forniti da organizzazioni ed organismi extraterritoriali;Tot_complessivo_in_fr.;importazioni;0
2016;Ticino;Totale;Tot_congiunturale_in_fr.;esportazioni;6474538653.7
2016;Ticino;Totale;Tot_congiunturale_in_fr.;importazioni;7105391303.26
2016;Ticino;Totale;Tot_complessivo_in_fr.;esportazioni;49135884005.3
2016;Ticino;Totale;Tot_complessivo_in_fr.;importazioni;53609564244.71
2016;Ticino;01 Prodotti dell'agricoltura e della caccia e relativi servizi;Tot_congiunturale_in_fr.;esportazioni;5757886.99
2016;Ticino;01 Prodotti dell'agricoltura e della caccia e relativi servizi;Tot_congiunturale_in_fr.;importazioni;87335242.04
2016;Ticino;01 Prodotti dell'agricoltura e della caccia e relativi servizi;Tot_complessivo_in_fr.;esportazioni;5757886.99
2016;Ticino;01 Prodotti dell'agricoltura e della caccia e relativi servizi;Tot_complessivo_in_fr.;importazioni;87335242.04
2016;Ticino;02 Prodotti della silvicoltura, delle operazioni di taglio e trasporto dei tronchi e servizi connessi;Tot_congiunturale_in_fr.;esportazioni;459173.15
2016;Ticino;02 Prodotti della silvicoltura, delle operazioni di taglio e trasporto dei tronchi e servizi connessi;Tot_congiunturale_in_fr.;importazioni;3718344.93
2016;Ticino;02 Prodotti della silvicoltura, delle operazioni di taglio e trasporto dei tronchi e servizi connessi;Tot_complessivo_in_fr.;esportazioni;459173.15
2016;Ticino;02 Prodotti della silvicoltura, delle operazioni di taglio e trasporto dei tronchi e servizi connessi;Tot_complessivo_in_fr.;importazioni;3718344.93
2016;Ticino;"03 Pesci ed altri prodotti della pesca; prodotti dell'acquacoltura; servizi di supporto per la pesca";Tot_congiunturale_in_fr.;esportazioni;89942.53
2016;Ticino;"03 Pesci ed altri prodotti della pesca; prodotti dell'acquacoltura; servizi di supporto per la pesca";Tot_congiunturale_in_fr.;importazioni;5137810.24
2016;Ticino;"03 Pesci ed altri prodotti della pesca; prodotti dell'acquacoltura; servizi di supporto per la pesca";Tot_complessivo_in_fr.;esportazioni;106398.27
2016;Ticino;"03 Pesci ed altri prodotti della pesca; prodotti dell'acquacoltura; servizi di supporto per la pesca";Tot_complessivo_in_fr.;importazioni;5138522.1
2016;Ticino;05 Carboni fossili e ligniti;Tot_congiunturale_in_fr.;esportazioni;0
2016;Ticino;05 Carboni fossili e ligniti;Tot_congiunturale_in_fr.;importazioni;860848.45
2016;Ticino;05 Carboni fossili e ligniti;Tot_complessivo_in_fr.;esportazioni;0
2016;Ticino;05 Carboni fossili e ligniti;Tot_complessivo_in_fr.;importazioni;860848.45
2016;Ticino;06 Petrolio greggio e gas naturale;Tot_congiunturale_in_fr.;esportazioni;45446.92
2016;Ticino;06 Petrolio greggio e gas naturale;Tot_congiunturale_in_fr.;importazioni;24513197.29
2016;Ticino;06 Petrolio greggio e gas naturale;Tot_complessivo_in_fr.;esportazioni;45446.92
2016;Ticino;06 Petrolio greggio e gas naturale;Tot_complessivo_in_fr.;importazioni;24513197.29
2016;Ticino;07 Minerali metalliferi;Tot_congiunturale_in_fr.;esportazioni;11
2016;Ticino;07 Minerali metalliferi;Tot_congiunturale_in_fr.;importazioni;823044.38
2016;Ticino;07 Minerali metalliferi;Tot_complessivo_in_fr.;esportazioni;11
2016;Ticino;07 Minerali metalliferi;Tot_complessivo_in_fr.;importazioni;823044.38
2016;Ticino;08 Altri prodotti delle miniere e delle cave;Tot_congiunturale_in_fr.;esportazioni;5997783.37
2016;Ticino;08 Altri prodotti delle miniere e delle cave;Tot_congiunturale_in_fr.;importazioni;25654058.46
2016;Ticino;08 Altri prodotti delle miniere e delle cave;Tot_complessivo_in_fr.;esportazioni;6012872.03
2016;Ticino;08 Altri prodotti delle miniere e delle cave;Tot_complessivo_in_fr.;importazioni;25677640.45
2016;Ticino;09 Servizi di supporto per le attività di estrazione;Tot_congiunturale_in_fr.;esportazioni;0
2016;Ticino;09 Servizi di supporto per le attività di estrazione;Tot_congiunturale_in_fr.;importazioni;0
2016;Ticino;09 Servizi di supporto per le attività di estrazione;Tot_complessivo_in_fr.;esportazioni;0
2016;Ticino;09 Servizi di supporto per le attività di estrazione;Tot_complessivo_in_fr.;importazioni;0
2016;Ticino;10 Prodotti alimentari;Tot_congiunturale_in_fr.;esportazioni;194384738.06
2016;Ticino;10 Prodotti alimentari;Tot_congiunturale_in_fr.;importazioni;380631822.94
2016;Ticino;10 Prodotti alimentari;Tot_complessivo_in_fr.;esportazioni;194384738.06
2016;Ticino;10 Prodotti alimentari;Tot_complessivo_in_fr.;importazioni;380631822.94
2016;Ticino;11 Bevande;Tot_congiunturale_in_fr.;esportazioni;21951776.9
2016;Ticino;11 Bevande;Tot_congiunturale_in_fr.;importazioni;85196495.53
2016;Ticino;11 Bevande;Tot_complessivo_in_fr.;esportazioni;21951776.9
2016;Ticino;11 Bevande;Tot_complessivo_in_fr.;importazioni;85196495.53
2016;Ticino;12 Prodotti a base di tabacco;Tot_congiunturale_in_fr.;esportazioni;97836.59
2016;Ticino;12 Prodotti a base di tabacco;Tot_congiunturale_in_fr.;importazioni;4180531.42
2016;Ticino;12 Prodotti a base di tabacco;Tot_complessivo_in_fr.;esportazioni;97836.59
2016;Ticino;12 Prodotti a base di tabacco;Tot_complessivo_in_fr.;importazioni;4180531.42
2016;Ticino;13 Prodotti tessili;Tot_congiunturale_in_fr.;esportazioni;35070864.14
2016;Ticino;13 Prodotti tessili;Tot_congiunturale_in_fr.;importazioni;103451759.13
2016;Ticino;13 Prodotti tessili;Tot_complessivo_in_fr.;esportazioni;35070864.14
